0,1
0.0,0.0
-0.0051640714650346906,0.0
0.026456441059751735,0.3275721416947593
0.04028626431485132,0.051433433003322926
0.047625862193046514,-0.3029966370658363
0.03388871530260017,0.2526664766119453
0.03374189441939248,0.36508999666577524
0.020279421133463323,-0.21211034983105012
0.028755675506755077,-0.3146728015904475
0.006871790299403376,0.34706021253052277
-0.0052266267415706745,0.6562052252184989
-0.0072447729181048855,0.09869487864753032
-0.02968001285870632,-0.5213700581442018
-0.02625771687019828,-0.4191499709041926
-0.03805372195088832,0.33600108008525503
-0.01991364606731481,0.239973253304534
-0.031181981143726,-0.6618393493542816
-0.045762330035620954,-0.44613296025034754
-0.043167003093352696,0.6818653829971755
-0.01721155590193032,0.7204412129572333
-0.01899037003082003,-0.3552216357403544
-0.001399108776599857,-0.7172398070266729
0.014675109627582204,-0.1761115022480542
0.016684130499193046,0.9156840414038516
0.0293721192165898,0.7866538068664815
0.04525677021472449,-0.4065909354341834
0.05841275332421926,-0.7106085466627567
0.05113638602555403,-0.24288542481635758
0.055864054097826604,0.5220784164713842
0.06038536362692711,0.5753476419989988
0.05480930222935995,-0.01851633124737595
0.05851830692411741,-0.63277317069271
0.055313329306812715,-0.24765481243040852
0.049138477958411274,0.521437858363994
0.05189468278127603,0.38517303039813955
0.04790060778297074,-0.4295946753650537
0.0515917782571705,-0.4996865093582742
0.07545669715459263,0.26336369006957433
0.07216936032366794,0.7656585897141609
0.07112290651775438,0.020824307197900516
0.06173621629465762,-0.697835574609098
0.05718786685435297,-0.13971423563059318
0.05063177768883286,0.780175800879464
0.041168859283868875,0.566748257723963
0.035337101096060974,-0.559167707486807
0.057318092607057135,-0.860468672263851
0.0650701233229857,0.028468256250159203
0.06164461895888475,1.0839129463757926
0.06157293717035433,0.6774763763016699
0.06138007878558828,-0.5770656281021136
0.0780577998685762,-0.9086054000948988
0.08366170035240683,-0.08423696688308195
0.10292480346021096,1.1331074190356314
0.08739255244472119,0.8351255810395304
0.08957099661728847,-0.3633392290143053
0.10699031174091009,-0.6519660742403406
0.10648584040906867,0.0964916856565089
0.1027797935729161,0.6639773740096038
0.11292402109801979,0.20852683076533274
0.10124832232679601,-0.6143968842508785
0.09415610928844902,-0.25018894006421816
0.08334032673842003,0.8217386278076606
0.08023552213091761,0.5807271665518883
0.08360288611743812,-0.7331479018087785
0.08477284138345009,-0.7839638133241623
0.0861762501516232,0.22180948809156426
0.09018464078024899,1.0801498907257538
0.077143783474919,0.6034896127985556
0.08825662248568444,-0.7289305737961833
0.09014157031624637,-0.7660176816236955
0.0770533015991715,0.1416853175640085
0.08103938125448416,1.344250723335906
0.05796837883318086,1.0170552713602492
0.06597786471820086,-0.12333787228023226
0.04923158672179117,-1.3123813658253352
-1.3044472882374714,-0.8111007640048048
-1.308725348837978,-0.7976138034192729
-1.3040991661158516,-1.1802653622226031
-1.3097584346863789,-1.752848615637523
-1.3161236098901783,-2.372389355462031
-1.2943145102593794,-2.7672120755566416
-1.2866630519795672,-2.8874873530744787
-1.2833899246796088,-2.857854876974668
-1.271993615464641,-2.7945608920081084
-1.2703695569064692,-2.742041403271549
-1.2686343058795215,-2.7163677092386904
-1.2601851252623848,-2.709682834511402
-1.2718801647499154,-2.7042304892089515
-1.2656267012685765,-2.711639903353476
-1.2815305862338957,-2.714585194501842
-1.2763592007654263,-2.7282435590039094
-1.2630073773284496,-2.7353176749429537
-1.2722632045746345,-2.72444304314447
-1.262913355259793,-2.7210501362425723
-1.2405769435434315,-2.7139999103463635
-1.2409434938175987,-2.68919831523611
-1.2567569392689049,-2.66974934389912
-1.2697690257874659,-2.6750481168307743
-1.2596800132225994,-2.6977484248563672
-1.2415192432757771,-2.7069669087780426
-1.2457228283619044,-2.6909957099300876
-1.2424988840933984,-2.677280704740386
-1.2502476675412588,-2.6684426567303343
-1.2440860165988818,-2.6719309945736547
-1.2306860191742135,-2.6728692962747314
-1.2363844579639205,-2.660058474765134
-1.23588148805946,-2.6536073598467724
-1.203300396843843,-2.6516177070444735
-1.2042098314845524,-2.623968857932781
-1.188340117024194,-2.599751434832753
-1.1837564058520833,-2.574903415128988
-1.1852011703268075,-2.555973785796987
-1.1964528199067708,-2.548830029334067
-1.1905669688818346,-2.558658282703224
-1.205103351883445,-2.564412744862791
-1.1923771623280812,-2.578154848530526
-1.1963662073528039,-2.5780310024722097
-1.1953727305223834,-2.576413608384675
-1.19589027437477,-2.574464954834547
-1.199205376717901,-2.574094459410305
-1.193417409847948,-2.5770668116430655
-1.1952024789153994,-2.574525659698456
-1.2065912725382055,-2.572808660523106
-1.2233457300494899,-2.582690459048207
-1.22260937690696,-2.606850016335595
-1.1937528168725713,-2.62459279373361
-1.2049886013326625,-2.606152516575796
-1.1995255535737877,-2.593305922002893
-1.1944489197251813,-2.584519325854327
-1.1792272567971611,-2.5762933179330196
-1.1619239894848181,-2.5579292122681765
-1.1661140558062582,-2.5284858605235625
-1.186285936579712,-2.5129195061412273
-1.1931629546105678,-2.5269079038726097
-1.203465096176716,-2.5509489295890346
-1.20548252999492,-2.5762805583245254
-1.202517060644523,-2.5921092416827958
-1.1958534357623334,-2.5943770601939664
-1.2000243734629483,-2.5861533951334383
-1.2009485620097804,-2.5822091530226907
-1.2081534205736075,-2.5820575942306028
-1.2056224649373881,-2.589820270250559
-1.1960950581752838,-2.594269252807166
-1.19148581146306,-2.5869915096792497
-1.2105699216959804,-2.574837437780743
-1.2296702785997389,-2.583778786058786
-1.2359398033380509,-2.61323417886002
-1.217701332138312,-2.6414868083965315
-1.204059279674081,-2.63986487368342
-1.2174057258738105,-2.6170331875863035
-0.4367558735934476,-2.609490271420856
-0.45322150495616603,-1.9255190036772183
-0.45101710136838447,-1.2006695844291946
-0.45454154632141325,-0.2953851627296673
-0.466648292297996,0.46348485697911934
-0.46251242061354947,-0.20441954012559482
-0.4583232678608989,-1.129134955805599
-0.4611327779493493,-1.1292704481088958
-0.4551955275975095,-0.6865426672285546
-0.44225072684422,0.03439083757727822
-0.4501308447112225,0.271626480759355
-0.45311523667195036,-0.5064266570480989
-0.4444919343586541,-0.6845245785316441
-0.44412988756273303,-0.21335598767080385
-0.4434328013963565,0.47949022860973817
-0.44297337553466076,-0.004895030206067005
-0.4450766148812061,-1.1326188385140947
-0.4392829766793117,-1.1707831600426033
-0.43868219522342355,-0.7669539231907733
-0.4364813878041973,-0.04201967829142965
-0.42743485839314493,0.5154184794501558
-0.446469553408055,-0.32305137651562055
-0.44322257397758136,-1.069458836077711
-0.44379015399636706,-1.0159219427315658
-0.44392088655762657,-0.4384857209072515
-0.44812664506056965,0.25941611830681677
-0.462313198477358,0.21349169856624828
